RollID,Campaign,Episode,Time,Player,Character,Type of Roll,D20?,Total Roll,Natural Roll,Crit?,Notes,Source
2068,Vox Machina,19,03:06:50,Laura,Vex,Attack,Yes,16,5,No,Arrow Damage,
2069,Vox Machina,19,03:08:08,Laura,Vex,Wisdom Save,Yes,null,20,Yes,null,
2070,Vox Machina,19,03:08:38,Felicia,Lyra,Constitution Save,Yes,23,18,No,Against Dragon's Breath,
2071,Vox Machina,19,03:08:38,Taliesin,Percy,Constitution Save,Yes,15,9,No,Against Dragon's Breath,
2072,Vox Machina,19,03:08:38,Laura,Vex,Constitution Save,Yes,18,18,No,Against Dragon's Breath,
2073,Vox Machina,19,03:10:15,Travis,Grog,Attack,Yes,25,16,No,FBWH,
2074,Vox Machina,19,03:10:15,Travis,Grog,Attack,Yes,28,19,No,FBWH,
2075,Vox Machina,19,03:10:15,Travis,Grog,Attack,Yes,20,11,No,FBWH,
2076,Vox Machina,19,03:10:44,Travis,Grog,Damage,No,24,null,No,null,
2077,Vox Machina,19,03:10:44,Travis,Grog,Damage,No,17,null,No,null,
2078,Vox Machina,19,03:10:44,Travis,Grog,Damage,No,15,null,No,null,
2079,Vox Machina,19,03:12:44,Mary,Zahra,Damage,No,53,null,No,Witchbolt,
2080,Vox Machina,19,03:14:27,Sam,Scanlan,Healing,No,11,null,No,Scanlan heals 11 points,
2081,Vox Machina,19,03:15:12,Sam,Scanlan,Damage,No,26,null,No,Lightning Bolt,
2082,Vox Machina,19,03:17:10,Felicia,Lyra,Damage,No,52,null,No,Firebolt,
2083,Vox Machina,19,03:18:45,Taliesin,Percy,Death Save,Yes,null,null,No,Failed,
2084,Vox Machina,19,03:19:35,Laura,Vex,Attack,Yes,29,18,No,Lightning Arrow,
2085,Vox Machina,19,03:19:49,Laura,Vex,Damage,No,34,null,No,null,
2086,Vox Machina,19,03:21:08,Laura,Vex,Attack,Yes,30,19,No,Arrow,
2087,Vox Machina,19,03:21:17,Laura,Vex,Damage,No,19,null,No,null,
2088,Vox Machina,19,03:22:20,Felicia,Lyra,Dexterity Save,Yes,8,10,No,Lyra is Unconscious,
2089,Vox Machina,19,03:22:20,Laura,Vex,Dexterity Save,Yes,28,19,No,null,
2090,Vox Machina,19,03:22:20,Mary,Zahra,Dexterity Save,Yes,11,11,No,null,
2091,Vox Machina,19,03:23:25,Mary,Zahra,Damage,No,9,null,No,Hellish rebuke-HDYWTDT,
2092,Vox Machina,19,03:29:25,Mary,Zahra,Nature,Yes,15,9,No,Disregarded due to advantage,
2093,Vox Machina,19,03:29:25,Mary,Zahra,Nature,Yes,21,15,No,With advantage,
2094,Vox Machina,19,03:30:09,Mary,Zahra,Nature,Yes,18,12,No,Disregarded due to advantage,
2095,Vox Machina,19,03:30:09,Mary,Zahra,Nature,Yes,23,17,No,With advantage,
2096,Vox Machina,19,03:30:58,Mary,Zahra,Nature,Yes,18,12,No,Disregarded due to advantage,
2097,Vox Machina,19,03:30:58,Mary,Zahra,Nature,Yes,20,14,No,With advantage,
2098,Vox Machina,19,03:32:21,Mary,Zahra,Nature,Yes,null,null,No,Disregarded due to advantage,
2099,Vox Machina,19,03:32:21,Mary,Zahra,Nature,Yes,13,7,No,With advantage,
2100,Vox Machina,19,03:33:28,Mary,Zahra,Nature,Yes,null,null,No,Disregarded due to advantage,
2101,Vox Machina,19,03:33:28,Mary,Zahra,Nature,Yes,13,7,No,Disregarded due to doesn't matter,
2102,Vox Machina,19,03:34:00,Mary,Zahra,Nature,Yes,null,null,No,Disregarded due to advantage,
2103,Vox Machina,19,03:34:00,Mary,Zahra,Nature,Yes,15,9,No,With advantage,
2104,Vox Machina,19,03:34:00,Laura,Vex,Nature,Yes,20,18,No,null,
2105,Vox Machina,19,03:35:27,Laura,Vex,Perception,Yes,null,20,Yes,null,
2106,Vox Machina,19,03:35:27,Felicia,Lyra,Perception,Yes,18,16,No,null,
2107,Vox Machina,19,03:35:27,Taliesin,Percy,Perception,Yes,16,9,No,null,
2108,Vox Machina,19,03:35:27,Sam,Scanlan,Perception,Yes,11,11,No,null,
2109,Vox Machina,19,03:35:27,Mary,Zahra,Perception,Yes,13,11,No,null,
2110,Vox Machina,19,03:36:48,Felicia,Lyra,Damage,No,14,null,No,Firebolt,
2111,Vox Machina,19,03:38:23,Travis,Grog,Perception,Yes,16,16,No,null,
2112,Vox Machina,19,03:38:34,Felicia,Lyra,Arcana,Yes,18,9,No,null,
2113,Vox Machina,19,03:41:30,Felicia,Lyra,Arcana,Yes,27,18,No,null,
2114,Vox Machina,19,03:49:34,Travis,Grog,History,Yes,4,6,No,null,
2115,Vox Machina,19,03:49:34,Felicia,Lyra,History,Yes,21,12,No,null,
2116,Vox Machina,19,03:49:34,Taliesin,Percy,History,Yes,25,18,No,null,
2117,Vox Machina,19,03:49:34,Laura,Vex,History,Yes,9,7,No,null,
2118,Vox Machina,19,03:49:34,Mary,Zahra,History,Yes,4,2,No,null,
2119,Vox Machina,19,03:53:03,Laura,Vex,Insight,Yes,24,18,No,null,
2120,Vox Machina,20,00:12:35,Orion,Tiberius,Investigation,Yes,16,14,No,null,
2121,Vox Machina,20,00:40:18,Orion,Tiberius,Arcana,Yes,18,12,No,null,
2122,Vox Machina,20,00:46:12,Liam,Vax,Insight,Yes,5,3,No,Disregarded due to Luck,
2123,Vox Machina,20,00:46:12,Liam,Vax,Insight,Yes,20,18,No,null,
2124,Vox Machina,20,00:46:28,Wil,Thorbir,d20,Yes,2,2,No,Against Vax's insight,
2125,Vox Machina,20,00:55:15,Marisha,Keyleth,Perception,Yes,21,11,No,null,
2126,Vox Machina,20,00:57:43,Liam,Vax,Persuasion,Yes,15,13,No,null,
2127,Vox Machina,20,01:02:23,Wil,Thorbir,Persuasion,Yes,18,15,No,null,
2128,Vox Machina,20,01:07:25,Liam,Vax,Stealth,Yes,31,18,No,null,
2129,Vox Machina,20,01:07:52,Wil,Thorbir,Intimidation,Yes,null,1,Yes,null,
2130,Vox Machina,20,01:09:39,Liam,Vax,Perception,Yes,null,null,No,Disregarded due to Luck,
2131,Vox Machina,20,01:09:39,Liam,Vax,Perception,Yes,28,18,No,null,
2132,Vox Machina,20,01:10:13,Liam,Vax,Sleight of Hand,Yes,20,11,No,null,
2133,Vox Machina,20,01:12:23,Wil,Thorbir,Persuasion,Yes,6,3,No,null,
2134,Vox Machina,20,01:23:04,Wil,Thorbir,History,Yes,null,1,Yes,null,
2135,Vox Machina,20,01:23:15,Orion,Tiberius,History,Yes,15,9,No,null,
2136,Vox Machina,20,01:23:50,Will,Kashaw,History,Yes,20,17,No,null,
2137,Vox Machina,20,01:48:30,Orion,Tiberius,Persuasion,Yes,21,12,No,null,
2138,Vox Machina,20,01:53:04,Wil,Thorbir,Perception,Yes,10,4,No,null,
2139,Vox Machina,20,01:56:09,Orion,Tiberius,Deception,Yes,16,7,No,null,
2140,Vox Machina,20,02:01:19,Liam,Vax,Perception,Yes,16,6,No,null,
2141,Vox Machina,20,02:04:20,Liam,Vax,Deception,Yes,null,null,No,Disregarded due to Luck,
2142,Vox Machina,20,02:04:20,Liam,Vax,Deception,Yes,15,13,No,null,
2143,Vox Machina,20,02:07:31,Liam,Vax,Deception,Yes,15,13,No,null,
2144,Vox Machina,20,02:12:10,Wil,Thorbir,Insight,Yes,null,2,No,null,
2145,Vox Machina,20,02:12:10,Marisha,Keyleth,Insight,Yes,19,9,No,null,
2146,Vox Machina,20,02:12:10,Liam,Vax,Insight,Yes,10,8,No,null,
2147,Vox Machina,20,02:14:40,Marisha,Keyleth,Persuasion,Yes,null,null,No,null,
2148,Vox Machina,20,02:15:20,Orion,Tiberius,Intimidation,Yes,15,10,No,null,
2149,Vox Machina,20,02:17:01,Will,Kashaw,Insight,Yes,26,18,No,null,
2150,Vox Machina,20,02:18:40,Liam,Vax,Intimidation,Yes,20,14,No,null,
2151,Vox Machina,20,02:18:40,Liam,Vax,Intimidation,Yes,null,null,No,Disregarded due to advantage,
2152,Vox Machina,20,02:19:23,Liam,Vax,Perception,Yes,23,13,No,null,
2153,Vox Machina,20,02:20:46,Liam,Vax,Attack,Yes,30,19,No,Dagger Handle against Vince Cyinnor,
2154,Vox Machina,20,02:20:46,Liam,Vax,Attack,Yes,13,2,No,Disregarded due to advantage,
2155,Vox Machina,20,02:21:11,Liam,Vax,Damage,No,42,null,No,Non-lethal damage; knocks unconscious,
2156,Vox Machina,20,02:24:10,Marisha,Keyleth,Initiative,Yes,17,15,No,null,
2157,Vox Machina,20,02:24:10,Orion,Tiberius,Initiative,Yes,17,14,No,null,
2158,Vox Machina,20,02:24:54,Liam,Vax,Initiative,Yes,9,4,No,null,
2159,Vox Machina,20,02:24:54,Will,Kashaw,Initiative,Yes,11,9,No,null,
2160,Vox Machina,20,02:24:54,Wil,Thorbir,Initiative,Yes,4,2,No,null,
2161,Vox Machina,20,02:29:59,Liam,Vax,Perception,Yes,21,11,No,null,
2162,Vox Machina,20,02:32:20,Orion,Tiberius,Deception,Yes,28,19,No,null,
2163,Vox Machina,20,02:33:36,Liam,Vax,Perception,Yes,null,20,Yes,null,
2164,Vox Machina,20,02:35:09,Liam,Vax,Perception,Yes,19,9,No,null,
2165,Vox Machina,20,02:35:29,Liam,Vax,Strength,Yes,14,12,No,null,
2166,Vox Machina,20,02:36:09,Wil,Thorbir,Attack,Yes,null,1,Yes,Axe against Door,
2167,Vox Machina,20,02:37:14,Liam,Vax,Thieves' Tools,Yes,24,11,No,null,
2168,Vox Machina,20,02:39:04,Liam,Vax,Perception,Yes,24,14,No,null,
2169,Vox Machina,20,02:39:17,Marisha,Keyleth,Perception,Yes,19,9,No,null,
2170,Vox Machina,20,02:41:17,Liam,Vax,Perception,Yes,14,4,No,null,
2171,Vox Machina,20,02:42:07,Orion,Tiberius,Perception,Yes,null,null,No,nope',
2172,Vox Machina,20,02:42:19,Will,Kashaw,Perception,Yes,null,1,Yes,null,
2173,Vox Machina,20,02:43:19,Wil,Thorbir,Perception,Yes,20,14,No,null,
2174,Vox Machina,20,02:44:23,Liam,Vax,Perception,Yes,25,15,No,null,
2175,Vox Machina,20,02:49:31,Wil,Thorbir,Survival,Yes,8,6,No,null,
2176,Vox Machina,20,02:50:09,Liam,Vax,Perception,Yes,22,12,No,null,
2177,Vox Machina,20,02:50:43,Liam,Vax,Thieves' Tools,Yes,19,6,No,null,
2178,Vox Machina,20,02:52:14,Liam,Vax,Perception,Yes,12,2,No,null,
2179,Vox Machina,20,02:58:58,Wil,Thorbir,Survival,Yes,null,1,Yes,Disregarded due to advantage,
2180,Vox Machina,20,02:59:10,Wil,Thorbir,Survival,Yes,4,2,No,With advantage,
2181,Vox Machina,20,02:59:38,Will,Kashaw,Perception,Yes,21,17,No,null,
2182,Vox Machina,20,03:00:28,Will,Kashaw,Dexterity Save,Yes,13,11,No,null,
2183,Vox Machina,20,03:01:54,Wil,Thorbir,Dexterity Save,Yes,16,14,No,null,
2184,Vox Machina,20,03:01:54,Liam,Vax,Dexterity Save,Yes,16,7,No,null,
2185,Vox Machina,21,00:11:04,Will,Kashaw,Initiative,Yes,null,20,Yes,null,
2186,Vox Machina,21,00:11:04,Marisha,Keyleth,Initiative,Yes,6,2,No,null,
2187,Vox Machina,21,00:11:04,Wil,Thorbir,Initiative,Yes,null,null,No,null,
2188,Vox Machina,21,00:11:04,Orion,Tiberius,Initiative,Yes,20,17,No,null,
2189,Vox Machina,21,00:11:04,Liam,Vax,Initiative,Yes,13,8,No,null,
2190,Vox Machina,21,00:13:00,Orion,Tiberius,Arcana,Yes,22,16,No,null,
2191,Vox Machina,21,00:16:22,Will,Kashaw,Damage,No,17,null,No,Sacred Flame (3d8) Dex save - DC 16 vs. fail,
2192,Vox Machina,21,00:19:50,Orion,Tiberius,Damage,No,48,null,No,Fireball - DC 17 - Empowered,
2193,Vox Machina,21,00:21:50,Orion,Tiberius,Attack,Yes,25,14,No,Spell Attack +11,
2194,Vox Machina,21,00:21:50,Orion,Tiberius,Attack,Yes,29,18,No,Spell Attack +11,
2195,Vox Machina,21,00:21:50,Orion,Tiberius,Attack,Yes,30,19,No,Spell Attack +11,
2196,Vox Machina,21,00:22:22,Orion,Tiberius,Damage,No,29,null,No,Three scorching rays,
2197,Vox Machina,21,00:25:14,Orion,Tiberius,Constitution Save,Yes,22,14,No,null,
2198,Vox Machina,21,00:29:59,Marisha,Keyleth,Damage,No,36,null,No,Blight (8d8) - Con save - DC 18 vs. 11,
2199,Vox Machina,21,00:34:00,Will,Kashaw,Damage,No,16,null,No,Sacred Flame - Dex Save - DC 16 vs 14,
2200,Vox Machina,21,00:36:28,Will,Kashaw,Attack,Yes,23,14,No,Attack of Opportunity,
2201,Vox Machina,21,00:36:42,Will,Kashaw,Damage,No,10,null,No,null,
2202,Vox Machina,21,00:37:32,Marisha,Keyleth,Constitution Save,Yes,16,14,No,null,
2203,Vox Machina,21,00:38:56,Liam,Vax,Attack,Yes,24,13,No,Keen Dagger Sneak Attack,
2204,Vox Machina,21,00:39:08,Liam,Vax,Damage,No,30,null,No,null,
2205,Vox Machina,21,00:39:32,Liam,Vax,Attack,Yes,24,14,No,Life-stealing dagger,
2206,Vox Machina,21,00:39:35,Liam,Vax,Damage,No,8,null,No,null,
2207,Vox Machina,21,00:41:40,Marisha,Keyleth,Damage,No,45,null,No,Blight - Con save - DC 18 vs. 13,
2208,Vox Machina,21,00:44:01,Wil,Thorbir,Athletics,Yes,17,16,No,Athletics,
2209,Vox Machina,21,00:45:01,Wil,Thorbir,Attack,Yes,null,2,No,null,
2210,Vox Machina,21,00:45:31,Wil,Thorbir,Attack,Yes,null,3,No,null,
2211,Vox Machina,21,00:45:53,Wil,Thorbir,Attack,Yes,null,1,Yes,null,
2212,Vox Machina,21,00:46:00,Wil,Thorbir,Damage,No,null,null,No,In frustration- he tears a rat in half.,
2213,Vox Machina,21,00:48:52,Will,Kashaw,Damage,No,8,null,No,Sacred Flame - Dex Save - DC 16 vs 1,
2214,Vox Machina,21,00:49:38,Orion,Tiberius,Perception,Yes,14,17,No,null,
2215,Vox Machina,21,00:51:23,Orion,Tiberius,Attack,Yes,31,20,No,Obelisks of Stone?- unannounced nat 20 or bad math/mod,
2216,Vox Machina,21,00:51:40,Orion,Tiberius,Damage,No,16,null,No,null,
2217,Vox Machina,21,00:52:20,Orion,Tiberius,Dexterity,Yes,12,9,No,null,
2218,Vox Machina,21,00:53:32,Liam,Vax,Attack,Yes,13,2,No,Keen- probably.,
2219,Vox Machina,21,00:53:52,Liam,Vax,Damage,No,21,null,No,null,
2220,Vox Machina,21,00:53:55,Liam,Vax,Attack,Yes,null,null,No,if the last one hit- this one hits' 13+ attack,
2221,Vox Machina,21,00:54:00,Liam,Vax,Damage,No,10,null,No,null,
2222,Vox Machina,21,00:55:59,Liam,Vax,Perception,Yes,24,14,No,null,
2223,Vox Machina,21,00:56:21,Liam,Vax,Thieves' Tools,Yes,28,15,No,null,
2224,Vox Machina,21,01:00:45,Wil,Thorbir,Perception,Yes,18,12,No,null,
2225,Vox Machina,21,01:02:00,Marisha,Keyleth,Perception,Yes,null,20,Yes,null,
2226,Vox Machina,21,01:02:45,Liam,Vax,Perception,Yes,12,2,No,null,
2227,Vox Machina,21,01:03:00,Liam,Vax,Thieves' Tools,Yes,null,20,Yes,null,
2228,Vox Machina,21,01:10:04,Orion,Tiberius,Arcana,Yes,23,17,No,null,
2229,Vox Machina,21,01:12:56,Liam,Vax,Perception,Yes,null,null,No,null,
2230,Vox Machina,21,01:13:00,Wil,Thorbir,Perception,Yes,null,1,Yes,null,
2231,Vox Machina,21,01:14:50,Liam,Vax,Stealth,Yes,19,6,No,null,
2232,Vox Machina,21,01:15:56,Will,Kashaw,Stealth,Yes,5,3,No,null,
2233,Vox Machina,21,01:15:56,Marisha,Keyleth,Stealth,Yes,15,13,No,null,
2234,Vox Machina,21,01:15:56,Wil,Thorbir,Stealth,Yes,17,15,No,null,
2235,Vox Machina,21,01:15:56,Orion,Tiberius,Stealth,Yes,20,17,No,null,
2236,Vox Machina,21,01:19:03,Wil,Thorbir,Perception,Yes,9,3,No,null,
2237,Vox Machina,21,01:19:50,Liam,Vax,Thieves' Tools,Yes,21,8,No,null,
2238,Vox Machina,21,01:20:58,Will,Kashaw,Initiative,Yes,10,8,No,null,
2239,Vox Machina,21,01:20:58,Marisha,Keyleth,Initiative,Yes,9,7,No,null,
2240,Vox Machina,21,01:20:58,Wil,Thorbir,Initiative,Yes,11,9,No,null,
2241,Vox Machina,21,01:20:58,Orion,Tiberius,Initiative,Yes,21,18,No,null,
2242,Vox Machina,21,01:20:58,Liam,Vax,Initiative,Yes,11,6,No,null,
2243,Vox Machina,21,01:22:57,Liam,Vax,Charisma Save,Yes,11,9,No,null,
2244,Vox Machina,21,01:23:06,Marisha,Keyleth,Charisma Save,Yes,11,11,No,null,
2245,Vox Machina,21,01:24:50,Wil,Thorbir,Attack,Yes,14,4,No,null,
2246,Vox Machina,21,01:25:03,Wil,Thorbir,Attack,Yes,24,14,No,null,
2247,Vox Machina,21,01:25:41,Wil,Thorbir,Damage,No,15,null,No,dealt to possessed Keyleth,
2248,Vox Machina,21,01:26:13,Wil,Thorbir,Damage,No,9,null,No,dealt to possessed Keyleth,
2249,Vox Machina,21,01:28:43,Liam,Vax,Wisdom Save,Yes,17,15,No,null,
2250,Vox Machina,21,01:29:39,Marisha,Keyleth,Attack,Yes,null,1,Yes,null,
2251,Vox Machina,21,01:30:28,Orion,Tiberius,Religion,Yes,20,18,No,null,
2252,Vox Machina,21,01:30:35,Will,Kashaw,Religion,Yes,16,9,No,null,
2253,Vox Machina,21,01:31:50,Liam,Vax,Dexterity Save,Yes,19,10,No,null,
2254,Vox Machina,21,01:31:50,Marisha,Keyleth,Dexterity Save,Yes,20,18,No,null,
2255,Vox Machina,21,01:32:16,Orion,Tiberius,Damage,No,31,null,No,Obelisk of Stone- dealt to possessed Keyleth and Vax,
2256,Vox Machina,21,01:32:50,Orion,Tiberius,Attack,Yes,16,7,No,Scorching Ray,
2257,Vox Machina,21,01:32:50,Orion,Tiberius,Attack,Yes,19,10,No,Scorching Ray,
2258,Vox Machina,21,01:32:50,Orion,Tiberius,Attack,Yes,19,10,No,Scorching Ray,
2259,Vox Machina,21,01:33:24,Orion,Tiberius,Damage,No,23,null,No,assuming half-damage; resistance to damage,
2260,Vox Machina,21,01:34:20,Will,Kashaw,Wisdom Save,Yes,12,4,No,null,
2261,Vox Machina,21,01:34:20,Wil,Thorbir,Wisdom Save,Yes,13,11,No,null,
2262,Vox Machina,21,01:34:20,Orion,Tiberius,Wisdom Save,Yes,16,19,No,null,
2263,Vox Machina,21,01:35:20,Wil,Thorbir,Perception,Yes,24,18,No,null,
2264,Vox Machina,21,01:35:20,Orion,Tiberius,Perception,Yes,null,null,No,I fail',
2265,Vox Machina,21,01:35:55,Liam,Vax,Attack,Yes,null,null,No,null,
2266,Vox Machina,21,01:36:27,Liam,Vax,Damage,No,33,null,No,posessed Vax deals to Tiberius,
2267,Vox Machina,21,01:38:31,Marisha,Keyleth,Death Save,Yes,7,7,No,null,
2268,Vox Machina,21,01:38:55,Wil,Thorbir,Attack,Yes,16,6,No,null,
2269,Vox Machina,21,01:39:05,Wil,Thorbir,Attack,Yes,18,8,No,null,
2270,Vox Machina,21,01:39:20,Wil,Thorbir,Damage,No,10,null,No,null,
2271,Vox Machina,21,01:40:18,Wil,Thorbir,Attack,Yes,null,1,Yes,null,
2272,Vox Machina,21,01:41:08,Wil,Thorbir,Damage,No,1,null,No,Superiority Die to previous attack,
2273,Vox Machina,21,01:42:30,Will,Kashaw,Wisdom Save,Yes,27,19,No,null,
2274,Vox Machina,21,01:42:50,Will,Kashaw,Other,No,1,null,No,Blessing die,
2275,Vox Machina,21,01:43:29,Marisha,Keyleth,Wisdom Save,Yes,17,7,No,null,
2276,Vox Machina,21,01:44:41,Liam,Vax,Attack,Yes,12,2,No,null,
2277,Vox Machina,21,01:45:47,Liam,Vax,Attack,Yes,28,17,No,With disadvantage,
2278,Vox Machina,21,01:45:47,Liam,Vax,Attack,Yes,null,1,Yes,Disregarded due to disadvantage,
2279,Vox Machina,21,01:46:07,Liam,Vax,Attack,Yes,19,9,No,null,
2280,Vox Machina,21,01:46:28,Liam,Vax,Damage,No,24,null,No,null,
2281,Vox Machina,21,01:47:15,Wil,Thorbir,Attack,Yes,12,2,No,null,
2282,Vox Machina,21,01:47:30,Wil,Thorbir,Attack,Yes,14,4,No,null,
2283,Vox Machina,21,01:47:44,Wil,Thorbir,Attack,Yes,17,7,No,null,
2284,Vox Machina,21,01:48:34,Wil,Thorbir,Damage,No,16,null,No,null,
2285,Vox Machina,21,01:50:45,Marisha,Keyleth,Dexterity Save,Yes,8,4,No,null,
2286,Vox Machina,21,01:51:14,Orion,Tiberius,Healing,No,7,null,No,Potion to Keyleth,
2287,Vox Machina,21,01:52:44,Liam,Vax,Healing,No,null,null,No,potion to self,
2288,Vox Machina,21,01:54:00,Liam,Vax,Healing,No,null,null,No,potion to self,
2289,Vox Machina,21,02:04:30,Marisha,Keyleth,Healing,No,30,null,No,potion to self,
2290,Vox Machina,21,02:06:30,Liam,Vax,Perception,Yes,16,6,No,null,
2291,Vox Machina,21,02:08:10,Wil,Thorbir,Perception,Yes,11,5,No,null,
2292,Vox Machina,21,02:08:24,Liam,Vax,Perception,Yes,27,17,No,null,
2293,Vox Machina,21,02:23:18,Will,Kashaw,Perception,Yes,19,15,No,null,
2294,Vox Machina,21,02:23:18,Marisha,Keyleth,Perception,Yes,19,9,No,null,
2295,Vox Machina,21,02:23:18,Wil,Thorbir,Perception,Yes,12,6,No,null,
2296,Vox Machina,21,02:23:18,Orion,Tiberius,Perception,Yes,null,20,Yes,null,
2297,Vox Machina,21,02:23:18,Liam,Vax,Perception,Yes,26,16,No,null,
2298,Vox Machina,21,02:24:12,Orion,Tiberius,Arcana,Yes,10,4,No,null,
2299,Vox Machina,21,02:24:18,Will,Kashaw,Religion,Yes,15,8,No,null,
2300,Vox Machina,21,02:24:57,Marisha,Keyleth,History,Yes,12,10,No,null,
2301,Vox Machina,21,02:26:27,Orion,Tiberius,Constitution Save,Yes,16,9,No,Concentration,
2302,Vox Machina,21,02:27:32,Marisha,Keyleth,Constitution,Yes,13,9,No,null,
2303,Vox Machina,21,02:28:40,Liam,Vax,Acrobatics,Yes,27,14,No,null,
2304,Vox Machina,21,02:28:48,Will,Kashaw,Dexterity Save,Yes,12,10,No,null,
2305,Vox Machina,21,02:28:48,Wil,Thorbir,Dexterity Save,Yes,14,12,No,null,
2306,Vox Machina,21,02:28:48,Orion,Tiberius,Dexterity Save,Yes,17,14,No,null,
2307,Vox Machina,21,02:31:59,Liam,Vax,Athletics,Yes,21,19,No,null,
2308,Vox Machina,21,02:36:42,Orion,Tiberius,Arcana,Yes,18,12,No,null,
2309,Vox Machina,21,02:40:01,Liam,Vax,Perception,Yes,18,8,No,null,
2310,Vox Machina,21,02:43:31,Will,Kashaw,Religion,Yes,18,11,No,null,
2311,Vox Machina,21,02:48:34,Wil,Thorbir,Insight,Yes,null,20,Yes,null,
2312,Vox Machina,21,02:50:10,Will,Kashaw,Perception,Yes,19,15,No,null,
2313,Vox Machina,21,02:50:10,Marisha,Keyleth,Perception,Yes,23,13,No,null,
2314,Vox Machina,21,02:50:10,Wil,Thorbir,Perception,Yes,13,7,No,null,
2315,Vox Machina,21,02:50:10,Orion,Tiberius,Perception,Yes,5,8,No,null,
2316,Vox Machina,21,02:50:10,Liam,Vax,Perception,Yes,22,12,No,null,
2317,Vox Machina,21,02:50:55,Will,Kashaw,Initiative,Yes,14,12,No,null,
2318,Vox Machina,21,02:50:55,Marisha,Keyleth,Initiative,Yes,13,11,No,null,
2319,Vox Machina,21,02:50:55,Wil,Thorbir,Initiative,Yes,3,1,No,null,
2320,Vox Machina,21,02:50:55,Orion,Tiberius,Initiative,Yes,12,9,No,null,
2321,Vox Machina,21,02:50:55,Liam,Vax,Initiative,Yes,19,14,No,null,
2322,Vox Machina,21,02:55:45,Liam,Vax,Attack,Yes,null,null,No,Disregarded due to advantage,
2323,Vox Machina,21,02:55:45,Liam,Vax,Attack,Yes,15,5,No,Dagger with advantage- +6 attack?,
2324,Vox Machina,21,02:56:00,Liam,Vax,Attack,Yes,21,11,No,Life-stealing,
2325,Vox Machina,21,02:56:25,Liam,Vax,Damage,No,22,null,No,Resistance to damage,
2326,Vox Machina,21,02:59:57,Will,Kashaw,Dexterity Save,Yes,7,5,No,null,
2327,Vox Machina,21,02:59:57,Marisha,Keyleth,Dexterity Save,Yes,null,19,No,null,
2328,Vox Machina,21,02:59:57,Wil,Thorbir,Dexterity Save,Yes,null,1,Yes,null,
2329,Vox Machina,21,02:59:57,Orion,Tiberius,Dexterity Save,Yes,19,16,No,null,
2330,Vox Machina,21,02:59:57,Liam,Vax,Dexterity Save,Yes,16,7,No,null,
2331,Vox Machina,21,03:02:17,Will,Kashaw,Healing,No,24,null,No,Mass cure wounds,
2332,Vox Machina,21,03:05:47,Orion,Tiberius,Arcana,Yes,21,15,No,null,
2333,Vox Machina,21,03:07:51,Wil,Thorbir,Attack,Yes,23,13,No,null,
2334,Vox Machina,21,03:08:36,Wil,Thorbir,Damage,No,12,null,No,null,
2335,Vox Machina,21,03:09:15,Marisha,Keyleth,Attack,Yes,15,10,No,null,
2336,Vox Machina,21,03:09:35,Wil,Thorbir,Attack,Yes,12,2,No,null,
2337,Vox Machina,21,03:09:47,Wil,Thorbir,Attack,Yes,13,3,No,null,
2338,Vox Machina,21,03:09:56,Wil,Thorbir,Attack,Yes,27,17,No,null,
2339,Vox Machina,21,03:10:33,Wil,Thorbir,Damage,No,7,null,No,null,
2340,Vox Machina,21,03:10:44,Wil,Thorbir,Attack,Yes,null,1,Yes,null,
2341,Vox Machina,21,03:10:53,Wil,Thorbir,Attack,Yes,28,18,No,null,
2342,Vox Machina,21,03:11:52,Wil,Thorbir,Damage,No,13,null,No,null,
2343,Vox Machina,21,03:12:34,Marisha,Keyleth,Attack,Yes,null,null,No,nope',
2344,Vox Machina,21,03:13:12,Liam,Vax,Wisdom Save,Yes,15,13,No,With advantage,
2345,Vox Machina,21,03:13:12,Liam,Vax,Wisdom Save,Yes,null,null,No,Disregarded due to advantage,
2346,Vox Machina,21,03:14:39,Liam,Vax,Attack,Yes,23,12,No,null,
2347,Vox Machina,21,03:15:00,Will,Kashaw,Perception,Yes,23,19,No,null,
2348,Vox Machina,21,03:15:25,Liam,Vax,Damage,No,8,null,No,dealt to Kashaw,
2349,Vox Machina,21,03:15:26,Liam,Vax,Attack,Yes,null,20,Yes,null,
2350,Vox Machina,21,03:16:21,Liam,Vax,Damage,No,8,null,No,Dealt to Kashaw; Vax also heals 10 hit points,
2351,Vox Machina,21,03:16:44,Liam,Vax,Attack,Yes,null,null,No,that hits',
2352,Vox Machina,21,03:17:12,Liam,Vax,Damage,No,8,null,No,Dealt to Kashaw,
2353,Vox Machina,21,03:17:18,Will,Kashaw,Constitution Save,Yes,null,null,No,Disregarded due to poison immunity,
2354,Vox Machina,21,03:17:56,Liam,Vax,Wisdom Save,Yes,21,19,No,With advantage,
2355,Vox Machina,21,03:17:56,Liam,Vax,Wisdom Save,Yes,null,null,No,Disregarded due to advantage,
2356,Vox Machina,21,03:19:40,Will,Kashaw,Healing,No,29,null,No,Mass cure wounds,
2357,Vox Machina,21,03:21:15,Marisha,Keyleth,Attack,Yes,21,16,No,Tiger +5 to hit on bite,
2358,Vox Machina,21,03:22:02,Marisha,Keyleth,Damage,No,8,null,No,extra Damage- assuming double,
2359,Vox Machina,21,03:25:11,Wil,Thorbir,Attack,Yes,21,11,No,null,
