Stage_1,Stage_2,Stage_3,pokedex_number,gen_introduced,dimension,stage_1_values,stage_2_values,stage_3_values,dimension_type
Aron,Lairon,Aggron,304,3,special_attack,40,50,60,Combat Factors
Aron,Lairon,Aggron,304,3,special_defense,40,50,60,Combat Factors
Aron,Lairon,Aggron,304,3,speed,30,40,50,Combat Factors
Aron,Lairon,Aggron,304,3,height,4,9,21,Physical Dimensions
Aron,Lairon,Aggron,304,3,weight,600,1200,3600,Physical Dimensions
Meditite,Medicham,,307,3,hp,30,60,,Combat Factors
Meditite,Medicham,,307,3,attack,40,60,,Combat Factors
Meditite,Medicham,,307,3,defense,55,75,,Combat Factors
Meditite,Medicham,,307,3,special_attack,40,60,,Combat Factors
Meditite,Medicham,,307,3,special_defense,55,75,,Combat Factors
Meditite,Medicham,,307,3,speed,60,80,,Combat Factors
Meditite,Medicham,,307,3,height,6,13,,Physical Dimensions
Meditite,Medicham,,307,3,weight,112,315,,Physical Dimensions
Electrike,Manectric,,309,3,hp,40,70,,Combat Factors
Electrike,Manectric,,309,3,attack,45,75,,Combat Factors
Electrike,Manectric,,309,3,defense,40,60,,Combat Factors
Electrike,Manectric,,309,3,special_attack,65,105,,Combat Factors
Electrike,Manectric,,309,3,special_defense,40,60,,Combat Factors
Electrike,Manectric,,309,3,speed,65,105,,Combat Factors
Electrike,Manectric,,309,3,height,6,15,,Physical Dimensions
Electrike,Manectric,,309,3,weight,152,402,,Physical Dimensions
Plusle,,,311,3,hp,60,,,Combat Factors
Plusle,,,311,3,attack,50,,,Combat Factors
Plusle,,,311,3,defense,40,,,Combat Factors
Plusle,,,311,3,special_attack,85,,,Combat Factors
Plusle,,,311,3,special_defense,75,,,Combat Factors
Plusle,,,311,3,speed,95,,,Combat Factors
Plusle,,,311,3,height,4,,,Physical Dimensions
Plusle,,,311,3,weight,42,,,Physical Dimensions
Minun,,,312,3,hp,60,,,Combat Factors
Minun,,,312,3,attack,40,,,Combat Factors
Minun,,,312,3,defense,50,,,Combat Factors
Minun,,,312,3,special_attack,75,,,Combat Factors
Minun,,,312,3,special_defense,85,,,Combat Factors
Minun,,,312,3,speed,95,,,Combat Factors
Minun,,,312,3,height,4,,,Physical Dimensions
Minun,,,312,3,weight,42,,,Physical Dimensions
Volbeat,,,313,3,hp,65,,,Combat Factors
Volbeat,,,313,3,attack,73,,,Combat Factors
Volbeat,,,313,3,defense,75,,,Combat Factors
Volbeat,,,313,3,special_attack,47,,,Combat Factors
Volbeat,,,313,3,special_defense,85,,,Combat Factors
Volbeat,,,313,3,speed,85,,,Combat Factors
Volbeat,,,313,3,height,7,,,Physical Dimensions
Volbeat,,,313,3,weight,177,,,Physical Dimensions
Illumise,,,314,3,hp,65,,,Combat Factors
Illumise,,,314,3,attack,47,,,Combat Factors
Illumise,,,314,3,defense,75,,,Combat Factors
Illumise,,,314,3,special_attack,73,,,Combat Factors
Illumise,,,314,3,special_defense,85,,,Combat Factors
Illumise,,,314,3,speed,85,,,Combat Factors
Illumise,,,314,3,height,6,,,Physical Dimensions
Illumise,,,314,3,weight,177,,,Physical Dimensions
Budew,Roselia,Roserade,406,4,hp,40,50,60,Combat Factors
Budew,Roselia,Roserade,406,4,attack,30,60,70,Combat Factors
Budew,Roselia,Roserade,406,4,defense,35,45,65,Combat Factors
Budew,Roselia,Roserade,406,4,special_attack,50,100,125,Combat Factors
Budew,Roselia,Roserade,406,4,special_defense,70,80,105,Combat Factors
Budew,Roselia,Roserade,406,4,speed,55,65,90,Combat Factors
Budew,Roselia,Roserade,406,4,height,2,3,9,Physical Dimensions
Budew,Roselia,Roserade,406,4,weight,12,20,145,Physical Dimensions
Gulpin,Swalot,,316,3,hp,70,100,,Combat Factors
Gulpin,Swalot,,316,3,attack,43,73,,Combat Factors
Gulpin,Swalot,,316,3,defense,53,83,,Combat Factors
Gulpin,Swalot,,316,3,special_attack,43,73,,Combat Factors
Gulpin,Swalot,,316,3,special_defense,53,83,,Combat Factors
Gulpin,Swalot,,316,3,speed,40,55,,Combat Factors
Gulpin,Swalot,,316,3,height,4,17,,Physical Dimensions
Gulpin,Swalot,,316,3,weight,103,800,,Physical Dimensions
Carvanha,Sharpedo,,318,3,hp,45,70,,Combat Factors
Carvanha,Sharpedo,,318,3,attack,90,120,,Combat Factors
Carvanha,Sharpedo,,318,3,defense,20,40,,Combat Factors
Carvanha,Sharpedo,,318,3,special_attack,65,95,,Combat Factors
Carvanha,Sharpedo,,318,3,special_defense,20,40,,Combat Factors
Carvanha,Sharpedo,,318,3,speed,65,95,,Combat Factors
Carvanha,Sharpedo,,318,3,height,8,18,,Physical Dimensions
Carvanha,Sharpedo,,318,3,weight,208,888,,Physical Dimensions
Wailmer,Wailord,,320,3,hp,130,170,,Combat Factors
Wailmer,Wailord,,320,3,attack,70,90,,Combat Factors
Wailmer,Wailord,,320,3,defense,35,45,,Combat Factors
Wailmer,Wailord,,320,3,special_attack,70,90,,Combat Factors
Wailmer,Wailord,,320,3,special_defense,35,45,,Combat Factors
Wailmer,Wailord,,320,3,speed,60,60,,Combat Factors
Wailmer,Wailord,,320,3,height,20,145,,Physical Dimensions
Wailmer,Wailord,,320,3,weight,1300,3980,,Physical Dimensions
Numel,Camerupt,,322,3,hp,60,70,,Combat Factors
Numel,Camerupt,,322,3,attack,60,100,,Combat Factors
Numel,Camerupt,,322,3,defense,40,70,,Combat Factors
Numel,Camerupt,,322,3,special_attack,65,105,,Combat Factors
Numel,Camerupt,,322,3,special_defense,45,75,,Combat Factors
Numel,Camerupt,,322,3,speed,35,40,,Combat Factors
Numel,Camerupt,,322,3,height,7,19,,Physical Dimensions
Numel,Camerupt,,322,3,weight,240,2200,,Physical Dimensions
Torkoal,,,324,3,hp,70,,,Combat Factors
Torkoal,,,324,3,attack,85,,,Combat Factors
Torkoal,,,324,3,defense,140,,,Combat Factors
Torkoal,,,324,3,special_attack,85,,,Combat Factors
Torkoal,,,324,3,special_defense,70,,,Combat Factors
Torkoal,,,324,3,speed,20,,,Combat Factors
Torkoal,,,324,3,height,5,,,Physical Dimensions
Torkoal,,,324,3,weight,804,,,Physical Dimensions
Spoink,Grumpig,,325,3,hp,60,80,,Combat Factors
Spoink,Grumpig,,325,3,attack,25,45,,Combat Factors
Spoink,Grumpig,,325,3,defense,35,65,,Combat Factors
Spoink,Grumpig,,325,3,special_attack,70,90,,Combat Factors
Spoink,Grumpig,,325,3,special_defense,80,110,,Combat Factors
Spoink,Grumpig,,325,3,speed,60,80,,Combat Factors
Spoink,Grumpig,,325,3,height,7,9,,Physical Dimensions
Spoink,Grumpig,,325,3,weight,306,715,,Physical Dimensions
Spinda,,,327,3,hp,60,,,Combat Factors
Spinda,,,327,3,attack,60,,,Combat Factors
Spinda,,,327,3,defense,60,,,Combat Factors
Spinda,,,327,3,special_attack,60,,,Combat Factors
Spinda,,,327,3,special_defense,60,,,Combat Factors
Spinda,,,327,3,speed,60,,,Combat Factors
Spinda,,,327,3,height,11,,,Physical Dimensions
Spinda,,,327,3,weight,50,,,Physical Dimensions
Trapinch,Vibrava,Flygon,328,3,hp,45,50,80,Combat Factors
Trapinch,Vibrava,Flygon,328,3,attack,100,70,100,Combat Factors
Trapinch,Vibrava,Flygon,328,3,defense,45,50,80,Combat Factors
Trapinch,Vibrava,Flygon,328,3,special_attack,45,50,80,Combat Factors
Trapinch,Vibrava,Flygon,328,3,special_defense,45,50,80,Combat Factors
Trapinch,Vibrava,Flygon,328,3,speed,10,70,100,Combat Factors
Trapinch,Vibrava,Flygon,328,3,height,7,11,20,Physical Dimensions
Trapinch,Vibrava,Flygon,328,3,weight,150,153,820,Physical Dimensions
Cacnea,Cacturne,,331,3,hp,50,70,,Combat Factors
Cacnea,Cacturne,,331,3,attack,85,115,,Combat Factors
Cacnea,Cacturne,,331,3,defense,40,60,,Combat Factors
Cacnea,Cacturne,,331,3,special_attack,85,115,,Combat Factors
Cacnea,Cacturne,,331,3,special_defense,40,60,,Combat Factors
Cacnea,Cacturne,,331,3,speed,35,55,,Combat Factors
Cacnea,Cacturne,,331,3,height,4,13,,Physical Dimensions
Cacnea,Cacturne,,331,3,weight,513,774,,Physical Dimensions
Swablu,Altaria,,333,3,hp,45,75,,Combat Factors
Swablu,Altaria,,333,3,attack,40,70,,Combat Factors
Swablu,Altaria,,333,3,defense,60,90,,Combat Factors
Swablu,Altaria,,333,3,special_attack,40,70,,Combat Factors
Swablu,Altaria,,333,3,special_defense,75,105,,Combat Factors
Swablu,Altaria,,333,3,speed,50,80,,Combat Factors
Swablu,Altaria,,333,3,height,4,11,,Physical Dimensions
Swablu,Altaria,,333,3,weight,12,206,,Physical Dimensions
Zangoose,,,335,3,hp,73,,,Combat Factors
Zangoose,,,335,3,attack,115,,,Combat Factors
Zangoose,,,335,3,defense,60,,,Combat Factors
Zangoose,,,335,3,special_attack,60,,,Combat Factors
Zangoose,,,335,3,special_defense,60,,,Combat Factors
Zangoose,,,335,3,speed,90,,,Combat Factors
Zangoose,,,335,3,height,13,,,Physical Dimensions
Zangoose,,,335,3,weight,403,,,Physical Dimensions
Seviper,,,336,3,hp,73,,,Combat Factors
Seviper,,,336,3,attack,100,,,Combat Factors
Seviper,,,336,3,defense,60,,,Combat Factors
Seviper,,,336,3,special_attack,100,,,Combat Factors
Seviper,,,336,3,special_defense,60,,,Combat Factors
Seviper,,,336,3,speed,65,,,Combat Factors
Seviper,,,336,3,height,27,,,Physical Dimensions
Seviper,,,336,3,weight,525,,,Physical Dimensions
Lunatone,,,337,3,hp,90,,,Combat Factors
Lunatone,,,337,3,attack,55,,,Combat Factors
Lunatone,,,337,3,defense,65,,,Combat Factors
Lunatone,,,337,3,special_attack,95,,,Combat Factors
Lunatone,,,337,3,special_defense,85,,,Combat Factors
Lunatone,,,337,3,speed,70,,,Combat Factors
Lunatone,,,337,3,height,10,,,Physical Dimensions
Lunatone,,,337,3,weight,1680,,,Physical Dimensions
Solrock,,,338,3,hp,90,,,Combat Factors
Solrock,,,338,3,attack,95,,,Combat Factors
Solrock,,,338,3,defense,85,,,Combat Factors
Solrock,,,338,3,special_attack,55,,,Combat Factors
Solrock,,,338,3,special_defense,65,,,Combat Factors
Solrock,,,338,3,speed,70,,,Combat Factors
Solrock,,,338,3,height,12,,,Physical Dimensions
Solrock,,,338,3,weight,1540,,,Physical Dimensions
Barboach,Whiscash,,339,3,hp,50,110,,Combat Factors
Barboach,Whiscash,,339,3,attack,48,78,,Combat Factors
Barboach,Whiscash,,339,3,defense,43,73,,Combat Factors
Barboach,Whiscash,,339,3,special_attack,46,76,,Combat Factors
Barboach,Whiscash,,339,3,special_defense,41,71,,Combat Factors
Barboach,Whiscash,,339,3,speed,60,60,,Combat Factors
Barboach,Whiscash,,339,3,height,4,9,,Physical Dimensions
Barboach,Whiscash,,339,3,weight,19,236,,Physical Dimensions
Corphish,Crawdaunt,,341,3,hp,43,63,,Combat Factors
Corphish,Crawdaunt,,341,3,attack,80,120,,Combat Factors
Corphish,Crawdaunt,,341,3,defense,65,85,,Combat Factors
Corphish,Crawdaunt,,341,3,special_attack,50,90,,Combat Factors
Corphish,Crawdaunt,,341,3,special_defense,35,55,,Combat Factors
Corphish,Crawdaunt,,341,3,speed,35,55,,Combat Factors
Corphish,Crawdaunt,,341,3,height,6,11,,Physical Dimensions
Corphish,Crawdaunt,,341,3,weight,115,328,,Physical Dimensions
Baltoy,Claydol,,343,3,hp,40,60,,Combat Factors
Baltoy,Claydol,,343,3,attack,40,70,,Combat Factors
Baltoy,Claydol,,343,3,defense,55,105,,Combat Factors
Baltoy,Claydol,,343,3,special_attack,40,70,,Combat Factors
Baltoy,Claydol,,343,3,special_defense,70,120,,Combat Factors
Baltoy,Claydol,,343,3,speed,55,75,,Combat Factors
Baltoy,Claydol,,343,3,height,5,15,,Physical Dimensions
Baltoy,Claydol,,343,3,weight,215,1080,,Physical Dimensions
Lileep,Cradily,,345,3,hp,66,86,,Combat Factors
Lileep,Cradily,,345,3,attack,41,81,,Combat Factors
Lileep,Cradily,,345,3,defense,77,97,,Combat Factors
Lileep,Cradily,,345,3,special_attack,61,81,,Combat Factors
Lileep,Cradily,,345,3,special_defense,87,107,,Combat Factors
Lileep,Cradily,,345,3,speed,23,43,,Combat Factors
Lileep,Cradily,,345,3,height,10,15,,Physical Dimensions
Lileep,Cradily,,345,3,weight,238,604,,Physical Dimensions
Anorith,Armaldo,,347,3,hp,45,75,,Combat Factors
Anorith,Armaldo,,347,3,attack,95,125,,Combat Factors
Anorith,Armaldo,,347,3,defense,50,100,,Combat Factors
Anorith,Armaldo,,347,3,special_attack,40,70,,Combat Factors
Anorith,Armaldo,,347,3,special_defense,50,80,,Combat Factors
Anorith,Armaldo,,347,3,speed,75,45,,Combat Factors
Anorith,Armaldo,,347,3,height,7,15,,Physical Dimensions
Anorith,Armaldo,,347,3,weight,125,682,,Physical Dimensions
Feebas,Milotic,,349,3,hp,20,95,,Combat Factors
Feebas,Milotic,,349,3,attack,15,60,,Combat Factors
Feebas,Milotic,,349,3,defense,20,79,,Combat Factors
Feebas,Milotic,,349,3,special_attack,10,100,,Combat Factors
Feebas,Milotic,,349,3,special_defense,55,125,,Combat Factors
Feebas,Milotic,,349,3,speed,80,81,,Combat Factors
Feebas,Milotic,,349,3,height,6,62,,Physical Dimensions
Feebas,Milotic,,349,3,weight,74,1620,,Physical Dimensions
Castform,,,351,3,hp,70,,,Combat Factors
Castform,,,351,3,attack,70,,,Combat Factors
Castform,,,351,3,defense,70,,,Combat Factors
Castform,,,351,3,special_attack,70,,,Combat Factors
Castform,,,351,3,special_defense,70,,,Combat Factors
Castform,,,351,3,speed,70,,,Combat Factors
Castform,,,351,3,height,3,,,Physical Dimensions
Castform,,,351,3,weight,8,,,Physical Dimensions
Kecleon,,,352,3,hp,60,,,Combat Factors
Kecleon,,,352,3,attack,90,,,Combat Factors
Kecleon,,,352,3,defense,70,,,Combat Factors
Kecleon,,,352,3,special_attack,60,,,Combat Factors
Kecleon,,,352,3,special_defense,120,,,Combat Factors
Kecleon,,,352,3,speed,40,,,Combat Factors
Kecleon,,,352,3,height,10,,,Physical Dimensions
Kecleon,,,352,3,weight,220,,,Physical Dimensions
Shuppet,Banette,,353,3,hp,44,64,,Combat Factors
Shuppet,Banette,,353,3,attack,75,115,,Combat Factors
Shuppet,Banette,,353,3,defense,35,65,,Combat Factors
Shuppet,Banette,,353,3,special_attack,63,83,,Combat Factors
Shuppet,Banette,,353,3,special_defense,33,63,,Combat Factors
Shuppet,Banette,,353,3,speed,45,65,,Combat Factors
Shuppet,Banette,,353,3,height,6,11,,Physical Dimensions
Shuppet,Banette,,353,3,weight,23,125,,Physical Dimensions
Duskull,Dusclops,Dusknoir,355,3,hp,20,40,45,Combat Factors
Duskull,Dusclops,Dusknoir,355,3,attack,40,70,100,Combat Factors
Duskull,Dusclops,Dusknoir,355,3,defense,90,130,135,Combat Factors
Duskull,Dusclops,Dusknoir,355,3,special_attack,30,60,65,Combat Factors
Duskull,Dusclops,Dusknoir,355,3,special_defense,90,130,135,Combat Factors
Duskull,Dusclops,Dusknoir,355,3,speed,25,25,45,Combat Factors
Duskull,Dusclops,Dusknoir,355,3,height,8,16,22,Physical Dimensions
Duskull,Dusclops,Dusknoir,355,3,weight,150,306,1066,Physical Dimensions
Tropius,,,357,3,hp,99,,,Combat Factors
Tropius,,,357,3,attack,68,,,Combat Factors
Tropius,,,357,3,defense,83,,,Combat Factors
Tropius,,,357,3,special_attack,72,,,Combat Factors
Tropius,,,357,3,special_defense,87,,,Combat Factors
Tropius,,,357,3,speed,51,,,Combat Factors
Tropius,,,357,3,height,20,,,Physical Dimensions
Tropius,,,357,3,weight,1000,,,Physical Dimensions
Chingling,Chimecho,,433,4,hp,45,75,,Combat Factors
Chingling,Chimecho,,433,4,attack,30,50,,Combat Factors
Chingling,Chimecho,,433,4,defense,50,80,,Combat Factors
Chingling,Chimecho,,433,4,special_attack,65,95,,Combat Factors
Chingling,Chimecho,,433,4,special_defense,50,90,,Combat Factors
Chingling,Chimecho,,433,4,speed,45,65,,Combat Factors
Chingling,Chimecho,,433,4,height,2,6,,Physical Dimensions
Chingling,Chimecho,,433,4,weight,6,10,,Physical Dimensions
Absol,,,359,3,hp,65,,,Combat Factors
Absol,,,359,3,attack,130,,,Combat Factors
Absol,,,359,3,defense,60,,,Combat Factors
Absol,,,359,3,special_attack,75,,,Combat Factors
Absol,,,359,3,special_defense,60,,,Combat Factors
Absol,,,359,3,speed,75,,,Combat Factors
Absol,,,359,3,height,12,,,Physical Dimensions
Absol,,,359,3,weight,470,,,Physical Dimensions
Snorunt,Glalie,,361,3,hp,50,80,,Combat Factors
Snorunt,Glalie,,361,3,attack,50,80,,Combat Factors
Snorunt,Glalie,,361,3,defense,50,80,,Combat Factors
Snorunt,Glalie,,361,3,special_attack,50,80,,Combat Factors
Snorunt,Glalie,,361,3,special_defense,50,80,,Combat Factors
Snorunt,Glalie,,361,3,speed,50,80,,Combat Factors
Snorunt,Glalie,,361,3,height,7,15,,Physical Dimensions
Snorunt,Glalie,,361,3,weight,168,2565,,Physical Dimensions
Snorunt,Froslass,,361,3,hp,50,70,,Combat Factors
Snorunt,Froslass,,361,3,attack,50,80,,Combat Factors
Snorunt,Froslass,,361,3,defense,50,70,,Combat Factors
Snorunt,Froslass,,361,3,special_attack,50,80,,Combat Factors
Snorunt,Froslass,,361,3,special_defense,50,70,,Combat Factors
Snorunt,Froslass,,361,3,speed,50,110,,Combat Factors
Snorunt,Froslass,,361,3,height,7,13,,Physical Dimensions
Snorunt,Froslass,,361,3,weight,168,266,,Physical Dimensions
Spheal,Sealeo,Walrein,363,3,hp,70,90,110,Combat Factors
Spheal,Sealeo,Walrein,363,3,attack,40,60,80,Combat Factors
Spheal,Sealeo,Walrein,363,3,defense,50,70,90,Combat Factors
Spheal,Sealeo,Walrein,363,3,special_attack,55,75,95,Combat Factors
Spheal,Sealeo,Walrein,363,3,special_defense,50,70,90,Combat Factors
Spheal,Sealeo,Walrein,363,3,speed,25,45,65,Combat Factors
Spheal,Sealeo,Walrein,363,3,height,8,11,14,Physical Dimensions
Spheal,Sealeo,Walrein,363,3,weight,395,876,1506,Physical Dimensions
Clamperl,Huntail,,366,3,hp,35,55,,Combat Factors
Clamperl,Huntail,,366,3,attack,64,104,,Combat Factors
Clamperl,Huntail,,366,3,defense,85,105,,Combat Factors
Clamperl,Huntail,,366,3,special_attack,74,94,,Combat Factors
Clamperl,Huntail,,366,3,special_defense,55,75,,Combat Factors
Clamperl,Huntail,,366,3,speed,32,52,,Combat Factors
Clamperl,Huntail,,366,3,height,4,17,,Physical Dimensions
Clamperl,Huntail,,366,3,weight,525,270,,Physical Dimensions
Clamperl,Gorebyss,,366,3,hp,35,55,,Combat Factors
Clamperl,Gorebyss,,366,3,attack,64,84,,Combat Factors
Clamperl,Gorebyss,,366,3,defense,85,105,,Combat Factors
Clamperl,Gorebyss,,366,3,special_attack,74,114,,Combat Factors
Clamperl,Gorebyss,,366,3,special_defense,55,75,,Combat Factors
Clamperl,Gorebyss,,366,3,speed,32,52,,Combat Factors
Clamperl,Gorebyss,,366,3,height,4,18,,Physical Dimensions
Clamperl,Gorebyss,,366,3,weight,525,226,,Physical Dimensions
Relicanth,,,369,3,hp,100,,,Combat Factors
Relicanth,,,369,3,attack,90,,,Combat Factors
Relicanth,,,369,3,defense,130,,,Combat Factors
Relicanth,,,369,3,special_attack,45,,,Combat Factors
Relicanth,,,369,3,special_defense,65,,,Combat Factors
Relicanth,,,369,3,speed,55,,,Combat Factors
Relicanth,,,369,3,height,10,,,Physical Dimensions
Relicanth,,,369,3,weight,234,,,Physical Dimensions
Luvdisc,,,370,3,hp,43,,,Combat Factors
Luvdisc,,,370,3,attack,30,,,Combat Factors
Luvdisc,,,370,3,defense,55,,,Combat Factors
Luvdisc,,,370,3,special_attack,40,,,Combat Factors
Luvdisc,,,370,3,special_defense,65,,,Combat Factors
Luvdisc,,,370,3,speed,97,,,Combat Factors
Luvdisc,,,370,3,height,6,,,Physical Dimensions
Luvdisc,,,370,3,weight,87,,,Physical Dimensions
Bagon,Shelgon,Salamence,371,3,hp,45,65,95,Combat Factors
Bagon,Shelgon,Salamence,371,3,attack,75,95,135,Combat Factors
Bagon,Shelgon,Salamence,371,3,defense,60,100,80,Combat Factors
Bagon,Shelgon,Salamence,371,3,special_attack,40,60,110,Combat Factors
Bagon,Shelgon,Salamence,371,3,special_defense,30,50,80,Combat Factors
Bagon,Shelgon,Salamence,371,3,speed,50,50,100,Combat Factors
Bagon,Shelgon,Salamence,371,3,height,6,11,15,Physical Dimensions
Bagon,Shelgon,Salamence,371,3,weight,421,1105,1026,Physical Dimensions
Beldum,Metang,Metagross,374,3,hp,40,60,80,Combat Factors
Beldum,Metang,Metagross,374,3,attack,55,75,135,Combat Factors
Beldum,Metang,Metagross,374,3,defense,80,100,130,Combat Factors
Beldum,Metang,Metagross,374,3,special_attack,35,55,95,Combat Factors
Beldum,Metang,Metagross,374,3,special_defense,60,80,90,Combat Factors
Beldum,Metang,Metagross,374,3,speed,30,50,70,Combat Factors
Beldum,Metang,Metagross,374,3,height,6,12,16,Physical Dimensions
Beldum,Metang,Metagross,374,3,weight,952,2025,5500,Physical Dimensions
Regirock,,,377,3,hp,80,,,Combat Factors
Regirock,,,377,3,attack,100,,,Combat Factors
Regirock,,,377,3,defense,200,,,Combat Factors
Regirock,,,377,3,special_attack,50,,,Combat Factors
Regirock,,,377,3,special_defense,100,,,Combat Factors
Regirock,,,377,3,speed,50,,,Combat Factors
Regirock,,,377,3,height,17,,,Physical Dimensions
Regirock,,,377,3,weight,2300,,,Physical Dimensions
Regice,,,378,3,hp,80,,,Combat Factors
Regice,,,378,3,attack,50,,,Combat Factors
Regice,,,378,3,defense,100,,,Combat Factors
Regice,,,378,3,special_attack,100,,,Combat Factors
Regice,,,378,3,special_defense,200,,,Combat Factors
Regice,,,378,3,speed,50,,,Combat Factors
Regice,,,378,3,height,18,,,Physical Dimensions
Regice,,,378,3,weight,1750,,,Physical Dimensions
Registeel,,,379,3,hp,80,,,Combat Factors
Registeel,,,379,3,attack,75,,,Combat Factors
Registeel,,,379,3,defense,150,,,Combat Factors
Registeel,,,379,3,special_attack,75,,,Combat Factors
Registeel,,,379,3,special_defense,150,,,Combat Factors
Registeel,,,379,3,speed,50,,,Combat Factors
Registeel,,,379,3,height,19,,,Physical Dimensions
Registeel,,,379,3,weight,2050,,,Physical Dimensions
Latias,,,380,3,hp,80,,,Combat Factors
Latias,,,380,3,attack,80,,,Combat Factors
Latias,,,380,3,defense,90,,,Combat Factors
Latias,,,380,3,special_attack,110,,,Combat Factors
Latias,,,380,3,special_defense,130,,,Combat Factors
Latias,,,380,3,speed,110,,,Combat Factors
Latias,,,380,3,height,14,,,Physical Dimensions
Latias,,,380,3,weight,400,,,Physical Dimensions
Latios,,,381,3,hp,80,,,Combat Factors
Latios,,,381,3,attack,90,,,Combat Factors
Latios,,,381,3,defense,80,,,Combat Factors
Latios,,,381,3,special_attack,130,,,Combat Factors
Latios,,,381,3,special_defense,110,,,Combat Factors
Latios,,,381,3,speed,110,,,Combat Factors
Latios,,,381,3,height,20,,,Physical Dimensions
Latios,,,381,3,weight,600,,,Physical Dimensions
Kyogre,,,382,3,hp,100,,,Combat Factors
Kyogre,,,382,3,attack,100,,,Combat Factors
Kyogre,,,382,3,defense,90,,,Combat Factors
Kyogre,,,382,3,special_attack,150,,,Combat Factors
Kyogre,,,382,3,special_defense,140,,,Combat Factors
Kyogre,,,382,3,speed,90,,,Combat Factors
Kyogre,,,382,3,height,45,,,Physical Dimensions
Kyogre,,,382,3,weight,3520,,,Physical Dimensions
Groudon,,,383,3,hp,100,,,Combat Factors
Groudon,,,383,3,attack,150,,,Combat Factors
